id,date,city_name,neighborhood_name,latitude,longitude,n_mortos,n_feridos,n_agentes_mortos,n_civis_mortos,n_homens_mortos,n_mulheres_mortos,n_trans_mortos,n_homens_feridos,n_mulheres_feridos,n_vitimas
00067e6d-fbcc-4933-8f54-e312fa94cbfb,2023-09-13T14:00:00Z,Nova Iguaçu,Miguel Couto,-22.700402185260614,-43.431453273016885,0,1,0,0,0,0,0,1,0,1
000ce6cc-c755-45d9-a31d-10d173cc5074,2018-04-21T22:00:00Z,Nova Iguaçu,Ceramica,-22.7316891,-43.4765172,1,0,0,1,1,0,0,0,0,1
00117712-f467-48be-b81c-4d4b2591fa2c,2019-03-12T10:10:00Z,Japeri,Beira Rio,-22.6294648,-43.6627174,2,0,0,2,2,0,0,0,0,2
0011989b-ad9d-42c7-845a-d27111c3482f,2018-09-14T04:30:00Z,Rio De Janeiro,Tijuca,-22.9325728,-43.2410248,0,2,0,0,0,0,0,0,0,2
0017f15e-260e-43dd-b4c3-6cd3d1dce168,2021-01-31T16:20:00Z,Duque De Caxias,Bar Dos Cavaleiros,-22.7991974,-43.3146098,4,0,0,4,4,0,0,0,0,4
001b319a-7908-44e5-a249-d52685dfb87b,2021-11-23T02:30:00Z,Rio De Janeiro,Cascadura,-22.8916403,-43.3339653,0,2,0,0,0,0,0,2,0,2
001ec79a-6a49-4cab-a1ea-0ddb93d672af,2022-01-22T15:00:00Z,São Gonçalo,Coelho,-22.835891,-42.991026,1,0,0,1,1,0,0,0,0,1
002336b8-b631-4c28-aad0-f085f5b57a93,2021-05-23T22:00:00Z,São Gonçalo,Vila Tres,-22.8210448,-42.9943566,1,0,0,1,1,0,0,0,0,1
0031cd7c-0f53-4a95-9c8d-e412ee6c28c9,2017-05-24T15:40:00Z,Rio De Janeiro,Bangu,-22.8696861267,-43.475982666,1,1,0,1,0,1,0,0,1,2
00371f48-eee7-40c7-b26c-c39a50707c53,2023-02-11T18:00:00Z,São João De Meriti,Centro - São João De Meriti,-22.7976342,-43.3586106,1,0,0,1,1,0,0,0,0,1
004266ab-3f2d-4db2-bdbe-6af4ad2e63fd,2019-11-07T05:15:00Z,Rio De Janeiro,Tijuca,-22.9395041,-43.2515359,4,0,0,4,4,0,0,0,0,4
0048171c-a67a-4e1f-bf2b-0086545678da,2019-08-30T08:30:00Z,Belford Roxo,Maringa,-22.7211206,-43.3533095,0,1,0,0,0,0,0,1,0,1
00489187-5e2b-43c9-8607-b5fe4bc88fbd,2018-10-17T22:45:00Z,São Gonçalo,Pita Ii,-22.8473364,-43.0742712,0,2,0,0,0,0,0,0,0,2
0049b154-a886-4d60-9d14-ceae4803a7c5,2017-04-27T06:46:00Z,Rio De Janeiro,Mare,-22.8504389,-43.2456779,0,2,0,0,0,0,0,2,0,2
0058ee64-5f95-40d2-b5cb-efaaa1cbaea8,2023-05-23T13:00:00Z,Rio De Janeiro,Madureira,-22.86651325,-43.32711774,0,1,0,0,0,0,0,1,0,1
0060affa-176d-4643-a6b1-34dbd257be02,2021-05-08T15:00:00Z,Nova Iguaçu,Ouro Verde,-22.75399,-43.485364,1,0,0,1,1,0,0,0,0,1
0064085e-6ac5-4e2c-916c-da041ec8f503,2019-01-23T09:42:00Z,Nilópolis,Centro - Nilópolis,-22.8062787,-43.4196718,0,1,0,0,0,0,0,1,0,1
006883bc-4e35-42c7-af1e-9d9a14720c15,2022-05-03T17:30:00Z,Rio De Janeiro,Senador Camara,-22.888837,-43.485624,0,1,0,0,0,0,0,1,0,1
006ad141-6835-47eb-9696-c4110a4f80f0,2019-12-29T03:00:00Z,Nova Iguaçu,Nova Era,-22.757705,-43.5017228,1,0,0,1,1,0,0,0,0,1
006b155e-9efa-4a93-a80f-eb3899bce4c1,2017-02-01T00:00:00Z,Rio De Janeiro,Mangueira,-22.9052505493,-43.2340126038,0,1,0,0,0,0,0,0,0,1
006dad17-02ae-4f02-a243-f8ae6620fa1d,2020-04-18T23:15:00Z,Itaboraí,Caluge,-22.7707812,-42.8589086,1,0,0,1,1,0,0,0,0,1
0071881a-b6ad-4b85-ac5b-add278f5a242,2018-11-05T16:00:00Z,Nilópolis,Nossa Senhora De Fatima,-22.811504,-43.4296015,1,0,0,1,0,1,0,0,0,1
0071ce88-dd21-4965-896b-147201b4c78e,2021-07-14T16:00:00Z,São Gonçalo,Gradim,-22.824882,-43.088131,0,1,0,0,0,0,0,0,1,1
0076cc62-216e-4df4-958e-27a9ea6276be,2022-04-22T03:00:00Z,Maricá,Jardim Atlantico Central,-22.9566767,-42.956293,1,0,0,1,0,1,0,0,0,1
007a7168-6b92-4bc4-b2dd-1aa5e354cea7,2020-09-11T10:00:00Z,São Gonçalo,Jardim Nova Republica,-22.8535866,-43.0044318,0,1,0,0,0,0,0,1,0,1
0083cbdb-4529-4dad-9169-54f43d296997,2021-06-13T09:43:00Z,Rio De Janeiro,Meier,-22.9042661,-43.2858217,1,1,0,1,1,0,0,1,0,2
00840413-341e-49d4-88ca-be48bbd6a1c4,2023-02-06T20:00:00Z,Rio De Janeiro,Quintino Bocaiuva,-22.8944034,-43.321228,0,1,0,0,0,0,0,1,0,1
00840e3d-8883-4af8-91b4-d8b3421fa3f3,2021-07-30T15:00:00Z,São Gonçalo,Laranjal,-22.8086622,-42.9831186,0,1,0,0,0,0,0,1,0,1
00881001-ccb3-4b13-814b-6d8adbbd121d,2018-11-30T15:00:00Z,Duque De Caxias,Imbarie,-22.641252,-43.216324,0,1,0,0,0,0,0,1,0,1
008f79db-94db-4e63-b890-5aebfb2ed53d,2017-05-10T00:00:00Z,Rio De Janeiro,Maracana,-22.9102897644,-43.2299232483,0,1,0,0,0,0,0,1,0,1
009d9edc-f466-4bf4-9ac9-83dc42835f4f,2017-03-08T00:00:00Z,Rio De Janeiro,Senador Camara,-22.877663,-43.4981122,0,2,0,0,0,0,0,2,0,2
00a13318-61ff-4e4b-abff-db93641f109e,2020-06-07T20:00:00Z,Magé,Cidade De Horacio,-22.6145608,-43.1652005,1,0,0,1,1,0,0,0,0,1
00a21b8f-e301-4584-8b10-e15d332a4994,2017-10-05T00:00:00Z,Rio De Janeiro,Pechincha,-22.9394512177,-43.3607444763,1,1,1,0,1,0,0,0,1,2
00ab6476-f1c9-4f84-ad3d-1ffb3fd210f5,2022-06-21T11:40:00Z,Mesquita,Rocha Sobrinho,-22.7822478,-43.407867,0,1,0,0,0,0,0,1,0,1
00c30d6d-56a1-419f-9d4b-ffb2d227434a,2018-02-11T21:07:00Z,Rio De Janeiro,Leblon,-22.9830277,-43.217867,0,2,0,0,0,0,0,2,0,2
00c66716-75b3-47f9-8e0e-24a64e517ba6,2018-11-15T11:00:00Z,Rio De Janeiro,Guadalupe,-22.8479713,-43.3752435,1,0,0,1,0,1,0,0,0,1
00c8fb4d-c0f7-417f-9595-890a5b119b49,2017-11-12T00:00:00Z,Nova Iguaçu,Paraiso,-22.8142852783,-43.5860366821,1,0,0,1,1,0,0,0,0,1
00c921c3-f748-4a26-b1dc-5b1a2cf58b21,2017-05-30T15:30:00Z,Rio De Janeiro,Praca Seca,-22.9069442749,-43.3408317566,0,1,0,0,0,0,0,0,1,1
00cc3b49-3b73-44ac-8405-909ab21a356e,2019-02-12T20:38:00Z,São Gonçalo,Barro Vermelho I,-22.840763,-43.0783994,0,2,0,0,0,0,0,1,1,2
00d1b912-784f-4445-b3eb-1975d20a72a2,2018-12-11T21:40:00Z,Rio De Janeiro,Tijuca,-22.9160826,-43.2176776,0,2,0,0,0,0,0,2,0,2
00d621ec-cff1-46bc-a1e6-837ed2bbf6e6,2017-02-20T00:00:00Z,Niterói,Barreto,-22.8576684,-43.1041544,1,0,0,1,1,0,0,0,0,1
00f71938-94c9-462a-89f6-2bc2e5f687d8,2019-07-25T20:40:00Z,Queimados,Carmo,-22.6968369,-43.5652515,2,0,0,2,2,0,0,0,0,2
00f7a095-a746-42fd-88a0-50a52d724501,2017-05-17T05:00:00Z,Rio De Janeiro,Cidade De Deus,-22.9481697083,-43.3626708984,1,0,0,1,1,0,0,0,0,1
01028195-d7b4-4bc9-b047-25c277c4abac,2017-09-30T06:00:00Z,Rio De Janeiro,Cidade De Deus,-22.9481697083,-43.3626708984,0,1,0,0,0,0,0,1,0,1
010b1b92-5fc3-4a98-acfd-c145c746ebbb,2017-08-22T00:00:00Z,São Gonçalo,Jardim Catarina,-22.7921676636,-42.999797821,1,0,0,1,1,0,0,0,0,1
010bc5f8-c2b0-4cfd-b2ed-2757847f1d18,2023-02-13T13:26:00Z,Rio De Janeiro,Tanque,-22.91525671,-43.3460376,2,0,0,2,2,0,0,0,0,2
01103ef1-b6a4-4bcc-bff8-660054b96a7a,2018-04-25T15:00:00Z,Rio De Janeiro,Cavalcanti,-22.8741242,-43.3146037,0,1,0,0,0,0,0,0,1,1
0119fac0-1706-461d-817e-c0606073e599,2020-05-21T16:30:00Z,Rio De Janeiro,Gamboa,-22.9003268,-43.1950902,1,0,0,1,1,0,0,0,0,1
01220be1-84b7-4f8b-927d-c1a23714f4c1,2023-10-28T15:00:00Z,Rio De Janeiro,Sampaio,-22.8979691,-43.2607326,1,0,0,1,1,0,0,0,0,1
0122484a-44f7-4132-9808-66396e72d7c3,2023-03-08T08:00:00Z,Maricá,Praia De Itaipuacu,-22.9566767,-42.956293,2,0,0,2,1,1,0,0,0,2
01265c82-1597-48a8-9af8-71b5fa0a5d1e,2021-03-09T09:00:00Z,Niterói,Piratininga,-22.9533882,-43.0781217,0,1,0,0,0,0,0,1,0,1
012e4f10-56e6-4c76-a682-bd53d7689383,2017-07-06T00:00:00Z,Rio De Janeiro,Rocha Miranda,-22.8471679688,-43.3496437073,0,1,0,0,0,0,0,1,0,1
01371b5f-dae7-4fad-9e39-4c0909db14c9,2018-01-27T21:44:00Z,Rio De Janeiro,Tijuca,-22.9324933,-43.2403543,1,3,0,1,1,0,0,2,1,4
0137b734-06d9-41b4-8ffe-b00f78bde760,2022-03-15T12:00:00Z,Niterói,Barreto,-22.8725948,-43.1093626,1,0,0,1,1,0,0,0,0,1
013fc81a-be54-4d90-8bb5-3d503b4342fb,2022-04-15T21:00:00Z,Itaboraí,Manilha,-22.7704444,-42.9210829,0,1,0,0,0,0,0,1,0,1
014a9d08-41f9-4958-82af-8fbaca5d312f,2021-01-11T10:00:00Z,Nova Iguaçu,Rancho Novo,-22.747053,-43.4416018,1,0,1,0,1,0,0,0,0,1
0154a411-fd7a-42a8-8d66-882eefef2974,2023-06-10T15:00:00Z,Maricá,Centro - Maricá,-22.9151731,-42.8190396,0,1,0,0,0,0,0,1,0,1
0155cba1-b36c-40f6-9830-074b8503e36d,2023-05-10T10:00:00Z,Rio De Janeiro,Senador Camara,-22.8790178,-43.4961381,1,0,0,1,1,0,0,0,0,1
0156d358-2935-4d32-8318-3e39a711c3bf,2019-02-08T16:18:00Z,Rio De Janeiro,Complexo Do Alemao,-22.8630074,-43.2778773,1,0,0,1,1,0,0,0,0,1
015ac288-408b-429b-a6ef-5ec5400a099d,2021-05-14T16:00:00Z,São João De Meriti,Vilar Dos Teles,-22.7717156,-43.3719261,1,0,0,1,1,0,0,0,0,1
018315f3-8396-41d9-9255-ed919fb60eeb,2021-12-22T23:00:00Z,São Gonçalo,Mutua,-22.8090297,-43.0381692,2,0,0,2,2,0,0,0,0,2
01859d9a-84b3-47de-9317-c7b3b6f526c7,2021-09-23T09:00:00Z,Itaboraí,Nova Cidade,-22.7503033,-42.8501782,1,0,0,1,1,0,0,0,0,1
018ace90-ef07-4c23-a603-c4b42f71bb8b,2019-09-14T15:00:00Z,Rio De Janeiro,Quintino Bocaiuva,-22.8852001,-43.3198218,2,1,0,2,2,0,0,1,0,3
019122c5-6cba-4e16-90f3-2cbca145a80c,2017-03-10T21:30:00Z,Itaguaí,Centro - Itaguaí,-22.8729915619,-43.7779464722,1,0,0,1,1,0,0,0,0,1
019395f7-2f30-4b4c-91f6-2a7753d3f596,2018-03-11T21:30:00Z,Rio De Janeiro,Iraja,-22.8364513,-43.3214605,1,0,0,1,0,1,0,0,0,1
019533a1-50cb-49c0-890f-ae0435320e25,2019-07-24T10:00:00Z,Rio De Janeiro,Tijuca,-22.917995,-43.2188609,1,0,0,1,1,0,0,0,0,1
0195a7a0-c1ae-4021-8468-1bb8aff2ea04,2018-01-20T00:00:00Z,Rio De Janeiro,Barros Filho,-22.8393577,-43.3623663,0,2,0,0,0,0,0,2,0,2
0198b984-4295-4943-8f49-bf71c1c0c59a,2022-11-07T21:00:00Z,Rio De Janeiro,Vila Da Penha,-22.844709251075084,-43.312750535581976,1,0,0,1,0,1,0,0,0,1
01ac153e-7a01-4d05-ab6e-957e1dbca478,2021-09-30T08:00:00Z,Maricá,Inoa,-22.9141672,-42.935179,1,0,0,1,1,0,0,0,0,1
01b038d1-fd6e-4576-b9dd-8a4aa0fb6984,2021-07-01T13:02:00Z,Niterói,Santa Rosa,-22.8893812,-43.0980209,0,1,0,0,0,0,0,1,0,1
01b09bf0-6588-4d71-ba3a-2ba20d2a00c4,2022-07-20T09:00:00Z,São Gonçalo,Marambaia,-22.796168601430683,-42.94311532438965,1,0,0,1,1,0,0,0,0,1
01c3a984-d01a-46f2-aef2-9b9e0f46efa3,2018-05-07T13:00:00Z,Rio De Janeiro,Rocha Miranda,-22.8520103,-43.3468065,0,2,0,0,0,0,0,2,0,2
01c74144-cc73-4fed-9adc-4b9e79b5f113,2018-04-07T06:00:00Z,Rio De Janeiro,Santa Cruz,-22.934571,-43.6653492,4,0,0,4,4,0,0,0,0,4
01c87ddb-af6c-4cba-9b8a-4c993a56700f,2019-11-16T04:00:00Z,São Gonçalo,Neves Ii,-22.8578268,-43.0929752,1,0,0,1,1,0,0,0,0,1
01cb2e2b-f378-44d7-9744-68b31cd10d71,2018-03-21T11:15:00Z,Rio De Janeiro,Santa Cruz,-22.928233,-43.672375,0,2,0,0,0,0,0,2,0,2
01d54278-7b81-4be0-952a-cbcec985aea2,2022-10-24T16:00:00Z,São João De Meriti,Sao Matheus,-22.8086246,-43.3861683,0,1,0,0,0,0,0,1,0,1
01dff29a-33c8-48e9-90d0-ff93139cc3aa,2022-11-21T20:40:00Z,Rio De Janeiro,Meier,-22.8942239,-43.2795857,0,2,0,0,0,0,0,2,0,2
01e483f9-e00c-475f-bc84-ecdcac6083f2,2020-03-21T15:30:00Z,Rio De Janeiro,Laranjeiras,-22.9354287,-43.186507,1,0,1,0,1,0,0,0,0,1
01e80650-8da7-4592-bbde-4b91776bd918,2021-05-26T09:00:00Z,Rio De Janeiro,Lins De Vasconcelos,-22.9154498,-43.281568,0,1,0,0,0,0,0,1,0,1
01ec6320-d5b7-4ad1-8157-e4798e9c66ad,2019-09-21T06:21:00Z,Rio De Janeiro,Cidade De Deus,-22.9465479,-43.3697197,0,1,0,0,0,0,0,1,0,1
01f1bc0d-faba-4297-8fea-e7b4664b984b,2022-02-13T09:00:00Z,Rio De Janeiro,Vargem Grande,-22.9765784,-43.496107,1,0,0,1,0,1,0,0,0,1
01f6be7c-e87d-4c65-857c-e824b16214d9,2017-07-10T20:22:07Z,Rio De Janeiro,Paciencia,-22.9188804626,-43.6494293213,0,1,0,0,0,0,0,0,0,1
01f85b20-6912-4f01-9a79-b2c48612c627,2019-06-03T23:30:00Z,Nilópolis,Centro De Olinda,-22.8174027,-43.4100161,1,0,0,1,1,0,0,0,0,1
01f896c7-17b1-4fd8-ae54-5242b2057e9c,2020-12-04T14:30:00Z,Mesquita,Não identificado,-22.7819449,-43.4293183,1,2,1,0,1,0,0,2,0,3
02018932-2f22-48cc-a0b5-ce6690d089ae,2022-06-04T22:00:00Z,Rio De Janeiro,Senador Vasconcelos,-22.8901329,-43.524649,0,2,0,0,0,0,0,1,1,2
0209b643-c59c-4e38-a219-13db82877054,2019-05-22T17:00:00Z,Niterói,Maria Paula,-22.8812493,-43.0316339,1,0,0,1,1,0,0,0,0,1
020ee9c8-4ded-4d44-b841-a415b9e559b0,2020-05-06T03:00:00Z,São Gonçalo,Boa Vista,-22.8086853,-43.0668331,0,1,0,0,0,0,0,1,0,1
02118260-3e55-4c8e-b832-4b2806c36e10,2020-05-08T16:47:00Z,São Gonçalo,Santa Luzia,-22.793846,-42.9782252,0,2,0,0,0,0,0,2,0,2
021ac1a1-b884-4d72-95af-eda48cd0047d,2021-10-16T14:00:00Z,Magé,Saco,-22.6501786,-43.0219188,0,1,0,0,0,0,0,1,0,1
0223c8e9-235f-42e6-9486-876578ce3884,2022-04-11T17:00:00Z,São Gonçalo,Engenho Pequeno Ii,-22.8460799,-43.052731,0,1,0,0,0,0,0,1,0,1
0228490d-86b1-4bb1-ab06-920ec3333346,2023-05-09T07:55:00Z,Japeri,Lagoa Do Sapo,-22.6492664,-43.6606581,1,0,0,1,1,0,0,0,0,1
0228af66-2eff-4ee1-9c83-8987db4b7cc3,2019-04-09T07:30:00Z,Belford Roxo,Sao Bernardo,-22.7343336,-43.3885528,0,2,0,0,0,0,0,2,0,2
022d4a9d-aa32-4153-81f2-52a121effe87,2023-08-07T05:00:00Z,Rio De Janeiro,Cidade De Deus,-22.9465479,-43.3697197,1,0,0,1,1,0,0,0,0,1
022f6052-fa43-4813-80ac-88ba8ec28f02,2020-03-12T08:00:00Z,São Gonçalo,Jardim Catarina,-22.7921669,-42.9997977,0,1,0,0,0,0,0,1,0,1
0230234c-aa54-42e4-a358-9a42e0f51fa2,2023-02-14T13:00:00Z,Rio De Janeiro,Cachambi,-22.8881895,-43.2688617,2,2,0,2,2,0,0,2,0,4
0239bd7e-3ab5-4604-b23e-60a6ae76fbb6,2017-04-07T00:00:00Z,Rio De Janeiro,Jacare,-22.8944969177,-43.2569236755,0,1,0,0,0,0,0,1,0,1
0251c3d0-f669-4db0-9cf4-30f324d0eada,2020-04-19T17:00:00Z,Nova Iguaçu,Centro - Nova Iguaçu,-22.75735,-43.45606,1,0,1,0,1,0,0,0,0,1
02625944-3803-4c2d-9601-80c7a019ba48,2017-03-30T14:00:00Z,Rio De Janeiro,Vila Isabel,-22.9152069092,-43.2425804138,1,0,1,0,1,0,0,0,0,1
026ad215-8e1e-4608-8f9a-e84fd4af7d36,2022-04-30T21:00:00Z,Belford Roxo,Bom Pastor,-22.7482302,-43.371113,0,1,0,0,0,0,0,1,0,1
027b8bc8-66f0-429b-b616-576a07a06597,2023-09-22T04:30:00Z,Rio De Janeiro,Vargem Grande,-22.978969129667732,-43.48052341880464,0,1,0,0,0,0,0,1,0,1
028087a0-9452-4198-8f3b-4bd74a5b3efd,2022-07-15T22:00:00Z,Rio De Janeiro,Jardim Sulacap,-22.887526,-43.4003626,1,0,0,1,1,0,0,0,0,1
029669d0-8ebd-475f-9a9f-76a4dd48c9d8,2020-01-10T16:00:00Z,São Gonçalo,Santa Luzia,-22.7952615,-42.9811694,0,1,0,0,0,0,0,1,0,1
02a22169-cf20-469f-be82-fdf21828a7f9,2017-12-30T14:00:00Z,Duque De Caxias,Parque Duque,-22.8005466461,-43.2901344299,2,0,0,2,2,0,0,0,0,2
02a74c44-5dbf-43a3-ba4e-c86ca55ae3ee,2023-03-10T12:36:00Z,Duque De Caxias,Jardim Primavera,-22.6841682,-43.2598483,3,0,0,3,3,0,0,0,0,3
02c6bb69-995d-4dd4-bd71-bb7cef9bc6ef,2020-04-29T12:50:00Z,Nova Iguaçu,Jardim Alvorada,-22.7672591,-43.503638,2,0,0,2,2,0,0,0,0,2
02c8e4c4-3337-479e-ab2a-b7f274024351,2018-04-27T23:00:00Z,Rio De Janeiro,Penha Circular,-22.8405111,-43.3017458,0,1,0,0,0,0,0,1,0,1
02ce1cd5-de76-45af-80c9-c3f9143ba62a,2020-04-22T06:10:00Z,Belford Roxo,Centro - Belford Roxo,-22.7557823,-43.4039216,0,1,0,0,0,0,0,1,0,1
02daa1ad-36fe-4b5f-86d7-8ff091f0f42f,2018-09-13T23:05:00Z,São Gonçalo,Rocha,-22.8283573,-43.0450164,1,0,0,1,1,0,0,0,0,1
02db7604-43cc-4ed0-9be9-4fd10e8ffc8d,2017-08-09T01:33:00Z,Nova Iguaçu,Miguel Couto,-22.708278656,-43.4295578003,0,1,0,0,0,0,0,0,0,1
02e7d82e-e136-4a86-ae26-b129d2cb2e3d,2019-02-12T08:23:00Z,Rio De Janeiro,Vila Kennedy,-22.862008,-43.490757,0,1,0,0,0,0,0,0,1,1
02ea5360-f466-4c0a-a0bd-2aa165df2b25,2021-04-20T22:10:00Z,São João De Meriti,Centro - São João De Meriti,-22.8015785,-43.3611954,1,0,1,0,1,0,0,0,0,1
02ece98d-dafa-47ce-b72b-bd0ff9400ad1,2022-07-22T09:00:00Z,Rio Bonito,Bela Vista,-22.7067806,-42.6125869,1,1,0,1,1,0,0,1,0,2
02ed5cae-a56c-4e4d-9487-e3ea78faff30,2021-06-08T18:00:00Z,São Gonçalo,Bom Retiro,-22.7939027,-42.9549486,0,3,0,0,0,0,0,3,0,3
02f0183d-e251-472a-8ecf-705c4b75846a,2022-09-28T12:00:00Z,Nova Iguaçu,Danon,-22.7671418,-43.5033375,1,0,0,1,1,0,0,0,0,1
02f0d245-a86d-4b1a-a676-1b2ad86cfda0,2019-12-30T16:00:00Z,São Gonçalo,Vila Tres,-22.8154694,-42.996163,1,1,1,0,0,1,0,0,1,2
02f59945-9a87-4276-affc-397166750622,2020-11-08T09:00:00Z,Rio De Janeiro,Bangu,-22.8644444,-43.46,1,0,0,1,1,0,0,0,0,1
02f8674c-9edc-4a78-b561-fab86ffc3bf7,2018-12-06T15:00:00Z,Rio De Janeiro,Higienopolis,-22.8739294,-43.2579158,1,1,0,1,1,0,0,1,0,2
03058a60-bb23-4f9e-9e18-192ffdd389bf,2017-09-29T05:30:00Z,Rio De Janeiro,Padre Miguel,-22.8799591064,-43.4494895935,1,0,0,1,1,0,0,0,0,1
0308f07d-8be1-47ff-b170-54f7a801d035,2023-09-17T21:00:00Z,Duque De Caxias,Bar Dos Cavaleiros,-22.79388290000002,-43.32384484970704,0,2,0,0,0,0,0,2,0,2
030c2ff8-915c-4872-9cbf-553d235694e9,2022-03-08T07:30:00Z,Japeri,Centro De Engenheiro Pedreira,-22.6780429,-43.6063497,1,0,0,1,1,0,0,0,0,1
030eeb4b-1697-4a23-be9e-4945840999f8,2020-11-04T12:00:00Z,Maricá,Inoa,-22.9342809,-42.9660207,1,0,0,1,1,0,0,0,0,1
031181e8-7d53-4571-94a8-8afc934a3cef,2022-08-19T16:00:00Z,Itaboraí,Não identificado,-22.7472462,-42.8584458,1,0,0,1,1,0,0,0,0,1
031b91c2-093c-4cfb-b30d-68b35bc06f90,2022-06-16T07:36:00Z,São João De Meriti,Engenheiro Belford,-22.8036546,-43.3874695,3,0,0,3,3,0,0,0,0,3
0320bb42-f5df-4969-9e79-5ca39591dd51,2018-12-20T08:00:00Z,Maricá,Não identificado,-22.9160994,-42.819192,1,0,0,1,1,0,0,0,0,1
0325bfbd-8bce-4d2f-85b9-a08bd79552d5,2018-08-16T09:20:00Z,Rio De Janeiro,Mare,-22.8603635,-43.2424443,0,1,0,0,0,0,0,1,0,1
032d3b56-93ee-491a-bb79-23c7b1241c51,2021-12-08T15:00:00Z,São Gonçalo,Maria Paula I,-22.8740401,-43.0210606,1,2,0,1,1,0,0,2,0,3
032d9b84-6959-4b13-b057-70e33b2f91e2,2019-07-09T02:00:00Z,Niterói,Baldeador,-22.8818643,-43.0645172,1,1,0,1,1,0,0,1,0,2
0332482e-d3cd-49c9-a455-19ee4212f564,2022-07-07T07:53:00Z,Rio De Janeiro,Agua Santa,-22.905568,-43.3081672,0,1,0,0,0,0,0,1,0,1
033c41d2-6d12-454c-b6dc-33dbf4495e37,2018-05-24T15:00:00Z,Belford Roxo,Piam,-22.7504597,-43.400435,0,1,0,0,0,0,0,1,0,1
033fef76-33ef-4592-83c5-a70e7496687b,2018-12-18T13:30:00Z,Rio De Janeiro,Guadalupe,-22.8328106,-43.3823075,1,0,0,1,1,0,0,0,0,1
0347ffcb-4b49-4b1a-9ed6-ee3f8a7cd522,2023-07-16T05:40:00Z,Rio De Janeiro,Jardim Carioca,-22.8057664,-43.1932329,0,1,0,0,0,0,0,1,0,1
035906f5-b0ff-4c71-9250-c6cdbba1483e,2017-09-09T22:00:00Z,São Gonçalo,Jockey,-22.8467884064,-42.9983444214,1,4,0,1,1,0,0,4,0,5
0359ac8c-00ce-4485-b87b-a6ce18260374,2019-01-30T11:00:00Z,São Gonçalo,Maria Paula I,-22.8702359,-43.018579,0,2,0,0,0,0,0,2,0,2
035a639c-0248-463d-8c7d-65a2d543b237,2017-10-05T00:00:00Z,Nova Iguaçu,Santa Eugenia,-22.75,-43.4680900574,1,0,0,1,1,0,0,0,0,1
037accaa-3733-4f60-82f6-275d350cbb51,2020-09-19T16:16:00Z,Rio De Janeiro,Cordovil,-22.8189335,-43.2994892,1,1,0,1,1,0,0,1,0,2
037c6eb8-5ea9-42b0-8267-bceb2f94e35c,2017-12-28T00:00:00Z,Rio De Janeiro,Quintino Bocaiuva,-22.8855705261,-43.3212471008,2,0,0,2,2,0,0,0,0,2
037ff4b2-1f2c-449f-9d1b-c61b55951316,2018-09-28T15:00:00Z,Rio De Janeiro,Centro - Rio De Janeiro,-22.9013187,-43.1764795,0,1,0,0,0,0,0,1,0,1
0383d8fb-22fa-4a05-bc08-fa88308fa362,2017-09-03T00:00:00Z,São João De Meriti,Jardim Meriti,-22.7881259918,-43.3692855835,0,1,0,0,0,0,0,1,0,1
038510eb-9fac-49cd-a2a7-2cd2469919d0,2019-06-17T15:00:00Z,São João De Meriti,Vilar Dos Teles,-22.7742268,-43.3509514,0,1,0,0,0,0,0,1,0,1
03a1d19f-80c4-487e-bf74-abcddff45883,2018-11-24T20:00:00Z,Niterói,Fonseca,-22.8812083,-43.0920845,0,1,0,0,0,0,0,1,0,1
03a2d040-4fa1-4403-9524-283af0a5a883,2021-12-01T15:30:00Z,Rio De Janeiro,Pechincha,-22.9267401,-43.3485722,0,1,0,0,0,0,0,1,0,1
03b056df-dcd9-4cde-9487-d8c8d7f2d0f9,2023-04-10T05:00:00Z,Rio De Janeiro,Campo Grande,-22.9267618,-43.5422065,1,0,0,1,1,0,0,0,0,1
03b2dec7-4561-49cc-aff6-15de6da580ab,2019-06-16T16:58:00Z,Rio De Janeiro,Mangueira,-22.9083192,-43.2330991,0,1,0,0,0,0,0,1,0,1
03c2cfab-fc8c-44df-85f0-1309aae9c8d0,2023-03-20T21:30:00Z,Rio De Janeiro,Recreio Dos Bandeirantes,-23.00962261005858,-43.443788110034184,1,0,0,1,1,0,0,0,0,1
03c59aef-a65a-4e80-8932-9b185e9d931c,2022-05-17T10:00:00Z,Belford Roxo,Recantus,-22.7115585,-43.384755,4,0,0,4,4,0,0,0,0,4
03cb8163-3c44-4a09-9664-aaa77bb5885a,2017-09-14T06:30:00Z,Rio De Janeiro,Mangueira,-22.9007225037,-43.2383613586,0,1,0,0,0,0,0,1,0,1
03ce949e-c7d0-401a-83af-79a1ad7b2421,2017-04-26T11:00:00Z,Rio De Janeiro,Mare,-22.8574962616,-43.2430152893,0,1,0,0,0,0,0,0,1,1
03d0e798-300a-47c0-8327-d6032e2d26d6,2022-06-21T08:18:00Z,Rio De Janeiro,Vicente De Carvalho,-22.8627778,-43.3152778,0,1,0,0,0,0,0,1,0,1
03e895ba-ed77-4622-b3ad-6c9f75b81109,2020-07-09T08:00:00Z,São Gonçalo,Colubande,-22.8380031,-43.0145858,1,1,1,0,1,0,0,1,0,2
03e952e5-eeca-4df6-a653-2996d9e0172e,2019-02-23T09:00:00Z,Belford Roxo,Nova Aurora,-22.7209496,-43.3989053,1,0,0,1,1,0,0,0,0,1
